flag,category,severity,alignment_confidence,alignment_tier,exact_or_best_effort,alignment_source,alignment_key_used,ticker,date,task_id,adapters_involved,source_fields,source_atoms,detail,limitation
HEADLINE_EVIDENCE_MISMATCH,evidence,medium,single_record,exact,exact,n/a,single_record (no join),SPY,2026-05-15,observation_batch_day1_historical_extension__2026-05-15,deepalpha,"q1.action,q1.reasoning,q3.direction,q3.supporting_evidence",,deepalpha headline=SELL on SPY/2026-05-15 but text has 0 bearish-word hits vs 1 bullish-word hits,"keyword-heuristic text valence check (BEARISH_WORDS/BULLISH_WORDS), not semantic understanding — see icaif_metrics.py."
HEADLINE_EVIDENCE_MISMATCH,evidence,medium,single_record,exact,exact,n/a,single_record (no join),GLD,2026-05-21,observation_batch_day1_historical_extension__2026-05-21,deepalpha,"q1.action,q1.reasoning,q3.direction,q3.supporting_evidence",,deepalpha headline=SELL on GLD/2026-05-21 but text has 0 bearish-word hits vs 1 bullish-word hits,"keyword-heuristic text valence check (BEARISH_WORDS/BULLISH_WORDS), not semantic understanding — see icaif_metrics.py."
HEADLINE_EVIDENCE_MISMATCH,evidence,medium,single_record,exact,exact,n/a,single_record (no join),JPM,2026-05-21,observation_batch_day1_historical_extension__2026-05-21,deepalpha,"q1.action,q1.reasoning,q3.direction,q3.supporting_evidence",,deepalpha headline=SELL on JPM/2026-05-21 but text has 0 bearish-word hits vs 1 bullish-word hits,"keyword-heuristic text valence check (BEARISH_WORDS/BULLISH_WORDS), not semantic understanding — see icaif_metrics.py."
HEADLINE_EVIDENCE_MISMATCH,evidence,medium,single_record,exact,exact,n/a,single_record (no join),NVDA,2026-05-21,observation_batch_day1_historical_extension__2026-05-21,deepalpha,"q1.action,q1.reasoning,q3.direction,q3.supporting_evidence",,deepalpha headline=SELL on NVDA/2026-05-21 but text has 0 bearish-word hits vs 1 bullish-word hits,"keyword-heuristic text valence check (BEARISH_WORDS/BULLISH_WORDS), not semantic understanding — see icaif_metrics.py."
HEADLINE_EVIDENCE_MISMATCH,evidence,medium,single_record,exact,exact,n/a,single_record (no join),QQQ,2026-05-21,observation_batch_day1_historical_extension__2026-05-21,deepalpha,"q1.action,q1.reasoning,q3.direction,q3.supporting_evidence",,deepalpha headline=SELL on QQQ/2026-05-21 but text has 0 bearish-word hits vs 1 bullish-word hits,"keyword-heuristic text valence check (BEARISH_WORDS/BULLISH_WORDS), not semantic understanding — see icaif_metrics.py."
HEADLINE_EVIDENCE_MISMATCH,evidence,medium,single_record,exact,exact,n/a,single_record (no join),SPY,2026-05-21,observation_batch_day1_historical_extension__2026-05-21,deepalpha,"q1.action,q1.reasoning,q3.direction,q3.supporting_evidence",,deepalpha headline=SELL on SPY/2026-05-21 but text has 0 bearish-word hits vs 1 bullish-word hits,"keyword-heuristic text valence check (BEARISH_WORDS/BULLISH_WORDS), not semantic understanding — see icaif_metrics.py."
HEADLINE_EVIDENCE_MISMATCH,evidence,medium,single_record,exact,exact,n/a,single_record (no join),GLD,2026-05-27,observation_batch_day1_historical_extension__2026-05-27,deepalpha,"q1.action,q1.reasoning,q3.direction,q3.supporting_evidence",,deepalpha headline=SELL on GLD/2026-05-27 but text has 0 bearish-word hits vs 1 bullish-word hits,"keyword-heuristic text valence check (BEARISH_WORDS/BULLISH_WORDS), not semantic understanding — see icaif_metrics.py."
HEADLINE_EVIDENCE_MISMATCH,evidence,medium,single_record,exact,exact,n/a,single_record (no join),JPM,2026-05-27,observation_batch_day1_historical_extension__2026-05-27,deepalpha,"q1.action,q1.reasoning,q3.direction,q3.supporting_evidence",,deepalpha headline=SELL on JPM/2026-05-27 but text has 0 bearish-word hits vs 1 bullish-word hits,"keyword-heuristic text valence check (BEARISH_WORDS/BULLISH_WORDS), not semantic understanding — see icaif_metrics.py."
HEADLINE_EVIDENCE_MISMATCH,evidence,medium,single_record,exact,exact,n/a,single_record (no join),NVDA,2026-05-27,observation_batch_day1_historical_extension__2026-05-27,deepalpha,"q1.action,q1.reasoning,q3.direction,q3.supporting_evidence",,deepalpha headline=SELL on NVDA/2026-05-27 but text has 0 bearish-word hits vs 1 bullish-word hits,"keyword-heuristic text valence check (BEARISH_WORDS/BULLISH_WORDS), not semantic understanding — see icaif_metrics.py."
HEADLINE_EVIDENCE_MISMATCH,evidence,medium,single_record,exact,exact,n/a,single_record (no join),QQQ,2026-05-27,observation_batch_day1_historical_extension__2026-05-27,deepalpha,"q1.action,q1.reasoning,q3.direction,q3.supporting_evidence",,deepalpha headline=SELL on QQQ/2026-05-27 but text has 0 bearish-word hits vs 1 bullish-word hits,"keyword-heuristic text valence check (BEARISH_WORDS/BULLISH_WORDS), not semantic understanding — see icaif_metrics.py."
HEADLINE_EVIDENCE_MISMATCH,evidence,medium,single_record,exact,exact,n/a,single_record (no join),SPY,2026-05-27,observation_batch_day1_historical_extension__2026-05-27,deepalpha,"q1.action,q1.reasoning,q3.direction,q3.supporting_evidence",,deepalpha headline=SELL on SPY/2026-05-27 but text has 0 bearish-word hits vs 1 bullish-word hits,"keyword-heuristic text valence check (BEARISH_WORDS/BULLISH_WORDS), not semantic understanding — see icaif_metrics.py."
HEADLINE_EVIDENCE_MISMATCH,evidence,medium,single_record,exact,exact,n/a,single_record (no join),GLD,2026-06-02,observation_batch_day1_historical_extension__2026-06-02,deepalpha,"q1.action,q1.reasoning,q3.direction,q3.supporting_evidence",,deepalpha headline=SELL on GLD/2026-06-02 but text has 0 bearish-word hits vs 1 bullish-word hits,"keyword-heuristic text valence check (BEARISH_WORDS/BULLISH_WORDS), not semantic understanding — see icaif_metrics.py."
HEADLINE_EVIDENCE_MISMATCH,evidence,medium,single_record,exact,exact,n/a,single_record (no join),JPM,2026-06-02,observation_batch_day1_historical_extension__2026-06-02,deepalpha,"q1.action,q1.reasoning,q3.direction,q3.supporting_evidence",,deepalpha headline=SELL on JPM/2026-06-02 but text has 0 bearish-word hits vs 1 bullish-word hits,"keyword-heuristic text valence check (BEARISH_WORDS/BULLISH_WORDS), not semantic understanding — see icaif_metrics.py."
HEADLINE_EVIDENCE_MISMATCH,evidence,medium,single_record,exact,exact,n/a,single_record (no join),NVDA,2026-06-02,observation_batch_day1_historical_extension__2026-06-02,deepalpha,"q1.action,q1.reasoning,q3.direction,q3.supporting_evidence",,deepalpha headline=SELL on NVDA/2026-06-02 but text has 0 bearish-word hits vs 1 bullish-word hits,"keyword-heuristic text valence check (BEARISH_WORDS/BULLISH_WORDS), not semantic understanding — see icaif_metrics.py."
HEADLINE_EVIDENCE_MISMATCH,evidence,medium,single_record,exact,exact,n/a,single_record (no join),QQQ,2026-06-02,observation_batch_day1_historical_extension__2026-06-02,deepalpha,"q1.action,q1.reasoning,q3.direction,q3.supporting_evidence",,deepalpha headline=SELL on QQQ/2026-06-02 but text has 0 bearish-word hits vs 1 bullish-word hits,"keyword-heuristic text valence check (BEARISH_WORDS/BULLISH_WORDS), not semantic understanding — see icaif_metrics.py."
HEADLINE_EVIDENCE_MISMATCH,evidence,medium,single_record,exact,exact,n/a,single_record (no join),SPY,2026-06-02,observation_batch_day1_historical_extension__2026-06-02,deepalpha,"q1.action,q1.reasoning,q3.direction,q3.supporting_evidence",,deepalpha headline=SELL on SPY/2026-06-02 but text has 0 bearish-word hits vs 1 bullish-word hits,"keyword-heuristic text valence check (BEARISH_WORDS/BULLISH_WORDS), not semantic understanding — see icaif_metrics.py."
HEADLINE_EVIDENCE_MISMATCH,evidence,medium,single_record,exact,exact,n/a,single_record (no join),GLD,2026-06-08,observation_batch_day1_historical_extension__2026-06-08,deepalpha,"q1.action,q1.reasoning,q3.direction,q3.supporting_evidence",,deepalpha headline=SELL on GLD/2026-06-08 but text has 0 bearish-word hits vs 1 bullish-word hits,"keyword-heuristic text valence check (BEARISH_WORDS/BULLISH_WORDS), not semantic understanding — see icaif_metrics.py."
HEADLINE_EVIDENCE_MISMATCH,evidence,medium,single_record,exact,exact,n/a,single_record (no join),JPM,2026-06-08,observation_batch_day1_historical_extension__2026-06-08,deepalpha,"q1.action,q1.reasoning,q3.direction,q3.supporting_evidence",,deepalpha headline=SELL on JPM/2026-06-08 but text has 0 bearish-word hits vs 1 bullish-word hits,"keyword-heuristic text valence check (BEARISH_WORDS/BULLISH_WORDS), not semantic understanding — see icaif_metrics.py."
HEADLINE_EVIDENCE_MISMATCH,evidence,medium,single_record,exact,exact,n/a,single_record (no join),NVDA,2026-06-08,observation_batch_day1_historical_extension__2026-06-08,deepalpha,"q1.action,q1.reasoning,q3.direction,q3.supporting_evidence",,deepalpha headline=SELL on NVDA/2026-06-08 but text has 0 bearish-word hits vs 1 bullish-word hits,"keyword-heuristic text valence check (BEARISH_WORDS/BULLISH_WORDS), not semantic understanding — see icaif_metrics.py."
HEADLINE_EVIDENCE_MISMATCH,evidence,medium,single_record,exact,exact,n/a,single_record (no join),QQQ,2026-06-08,observation_batch_day1_historical_extension__2026-06-08,deepalpha,"q1.action,q1.reasoning,q3.direction,q3.supporting_evidence",,deepalpha headline=SELL on QQQ/2026-06-08 but text has 0 bearish-word hits vs 1 bullish-word hits,"keyword-heuristic text valence check (BEARISH_WORDS/BULLISH_WORDS), not semantic understanding — see icaif_metrics.py."
HEADLINE_EVIDENCE_MISMATCH,evidence,medium,single_record,exact,exact,n/a,single_record (no join),SPY,2026-06-08,observation_batch_day1_historical_extension__2026-06-08,deepalpha,"q1.action,q1.reasoning,q3.direction,q3.supporting_evidence",,deepalpha headline=SELL on SPY/2026-06-08 but text has 0 bearish-word hits vs 1 bullish-word hits,"keyword-heuristic text valence check (BEARISH_WORDS/BULLISH_WORDS), not semantic understanding — see icaif_metrics.py."
SAME_DIRECTION_ZERO_ATOM_OVERLAP,evidence,low,exact,exact,exact,schema,"(ticker=JNJ, date=2026-07-06) exact",JNJ,2026-07-06,observation_batch_day1__2026-07-06,"deepalpha,vibe_trading","q1.action,q3.direction",evidence_atoms,"deepalpha and vibe_trading agree on direction for JNJ/2026-07-06 but share zero evidence-atom tags (factor,technical vs earnings,momentum,unknown)","exact (ticker, date) join; evidence atoms are a coarse 12-tag keyword vocabulary, not NLU."
SAME_DIRECTION_ZERO_ATOM_OVERLAP,evidence,low,exact,exact,exact,schema,"(ticker=JNJ, date=2026-07-06) exact",JNJ,2026-07-06,observation_batch_day1__2026-07-06,"deepalpha,vibe_trading","q1.action,q3.direction",evidence_atoms,"deepalpha and vibe_trading agree on direction for JNJ/2026-07-06 but share zero evidence-atom tags (factor,technical vs earnings,momentum,unknown)","exact (ticker, date) join; evidence atoms are a coarse 12-tag keyword vocabulary, not NLU."
SAME_DIRECTION_ZERO_ATOM_OVERLAP,evidence,low,exact,exact,exact,schema,"(ticker=MSFT, date=2026-07-06) exact",MSFT,2026-07-06,observation_batch_day1__2026-07-06,"deepalpha,tradingagents","q1.action,q3.direction",evidence_atoms,"deepalpha and tradingagents agree on direction for MSFT/2026-07-06 but share zero evidence-atom tags (factor vs sentiment,unknown)","exact (ticker, date) join; evidence atoms are a coarse 12-tag keyword vocabulary, not NLU."
SAME_DIRECTION_ZERO_ATOM_OVERLAP,evidence,low,exact,exact,exact,schema,"(ticker=MSFT, date=2026-07-06) exact",MSFT,2026-07-06,observation_batch_day1__2026-07-06,"deepalpha,tradingagents","q1.action,q3.direction",evidence_atoms,"tradingagents and deepalpha agree on direction for MSFT/2026-07-06 but share zero evidence-atom tags (sentiment,unknown vs factor)","exact (ticker, date) join; evidence atoms are a coarse 12-tag keyword vocabulary, not NLU."
SAME_DIRECTION_ZERO_ATOM_OVERLAP,evidence,low,exact,exact,exact,schema,"(ticker=NVDA, date=2026-07-06) exact",NVDA,2026-07-06,observation_batch_day1__2026-07-06,"deepalpha,tradingagents","q1.action,q3.direction",evidence_atoms,"deepalpha and tradingagents agree on direction for NVDA/2026-07-06 but share zero evidence-atom tags (factor,technical vs sentiment,unknown)","exact (ticker, date) join; evidence atoms are a coarse 12-tag keyword vocabulary, not NLU."
SAME_DIRECTION_ZERO_ATOM_OVERLAP,evidence,low,exact,exact,exact,schema,"(ticker=NVDA, date=2026-07-06) exact",NVDA,2026-07-06,observation_batch_day1__2026-07-06,"alphagen,tradingagents","q1.action,q3.direction",evidence_atoms,"tradingagents and alphagen agree on direction for NVDA/2026-07-06 but share zero evidence-atom tags (sentiment,unknown vs earnings,factor,liquidity,technical)","exact (ticker, date) join; evidence atoms are a coarse 12-tag keyword vocabulary, not NLU."
SAME_DIRECTION_ZERO_ATOM_OVERLAP,evidence,low,exact,exact,exact,schema,"(ticker=QQQ, date=2026-07-06) exact",QQQ,2026-07-06,observation_batch_day1__2026-07-06,"deepalpha,tradingagents","q1.action,q3.direction",evidence_atoms,"tradingagents and deepalpha agree on direction for QQQ/2026-07-06 but share zero evidence-atom tags (sentiment,unknown vs factor,technical)","exact (ticker, date) join; evidence atoms are a coarse 12-tag keyword vocabulary, not NLU."
SAME_DIRECTION_ZERO_ATOM_OVERLAP,evidence,low,exact,exact,exact,schema,"(ticker=QQQ, date=2026-07-06) exact",QQQ,2026-07-06,observation_batch_day1__2026-07-06,"deepalpha,vibe_trading","q1.action,q3.direction",evidence_atoms,"deepalpha and vibe_trading agree on direction for QQQ/2026-07-06 but share zero evidence-atom tags (factor,technical vs earnings,momentum,unknown)","exact (ticker, date) join; evidence atoms are a coarse 12-tag keyword vocabulary, not NLU."
SAME_DIRECTION_ZERO_ATOM_OVERLAP,evidence,low,exact,exact,exact,schema,"(ticker=TSLA, date=2026-07-06) exact",TSLA,2026-07-06,observation_batch_day1__2026-07-06,"deepalpha,tradingagents","q1.action,q3.direction",evidence_atoms,"deepalpha and tradingagents agree on direction for TSLA/2026-07-06 but share zero evidence-atom tags (factor,technical vs sentiment,unknown)","exact (ticker, date) join; evidence atoms are a coarse 12-tag keyword vocabulary, not NLU."
SAME_DIRECTION_ZERO_ATOM_OVERLAP,evidence,low,exact,exact,exact,schema,"(ticker=TSLA, date=2026-07-06) exact",TSLA,2026-07-06,observation_batch_day1__2026-07-06,"deepalpha,tradingagents","q1.action,q3.direction",evidence_atoms,"tradingagents and deepalpha agree on direction for TSLA/2026-07-06 but share zero evidence-atom tags (sentiment,unknown vs factor,technical)","exact (ticker, date) join; evidence atoms are a coarse 12-tag keyword vocabulary, not NLU."
SAME_DIRECTION_ZERO_ATOM_OVERLAP,evidence,low,exact,exact,exact,schema,"(ticker=TSLA, date=2026-07-06) exact",TSLA,2026-07-06,observation_batch_day1__2026-07-06,"rdagent,tradingagents","q1.action,q3.direction",evidence_atoms,"tradingagents and rdagent agree on direction for TSLA/2026-07-06 but share zero evidence-atom tags (sentiment,unknown vs factor,liquidity,momentum,risk,valuation,volatility)","exact (ticker, date) join; evidence atoms are a coarse 12-tag keyword vocabulary, not NLU."
SAME_DIRECTION_ZERO_ATOM_OVERLAP,evidence,low,exact,exact,exact,schema,"(ticker=XOM, date=2026-07-06) exact",XOM,2026-07-06,observation_batch_day1__2026-07-06,"deepalpha,tradingagents","q1.action,q3.direction",evidence_atoms,"tradingagents and deepalpha agree on direction for XOM/2026-07-06 but share zero evidence-atom tags (sentiment,unknown vs factor)","exact (ticker, date) join; evidence atoms are a coarse 12-tag keyword vocabulary, not NLU."
OPPOSITE_DIRECTION_ATOM_OVERLAP,evidence,medium,exact,exact,exact,schema,"(ticker=AAPL, date=2026-07-06) exact",AAPL,2026-07-06,observation_batch_day1__2026-07-06,"deepalpha,qlib","q1.action,q3.direction",evidence_atoms,deepalpha and qlib disagree on direction for AAPL/2026-07-06 yet share evidence-atom tags: factor,"exact (ticker, date) join; evidence atoms are a coarse 12-tag keyword vocabulary, not NLU."
OPPOSITE_DIRECTION_ATOM_OVERLAP,evidence,medium,exact,exact,exact,schema,"(ticker=AAPL, date=2026-07-06) exact",AAPL,2026-07-06,observation_batch_day1__2026-07-06,"deepalpha,qlib","q1.action,q3.direction",evidence_atoms,deepalpha and qlib disagree on direction for AAPL/2026-07-06 yet share evidence-atom tags: factor,"exact (ticker, date) join; evidence atoms are a coarse 12-tag keyword vocabulary, not NLU."
OPPOSITE_DIRECTION_ATOM_OVERLAP,evidence,medium,exact,exact,exact,schema,"(ticker=AAPL, date=2026-07-06) exact",AAPL,2026-07-06,observation_batch_day1__2026-07-06,"finclaw,qlib","q1.action,q3.direction",evidence_atoms,"finclaw and qlib disagree on direction for AAPL/2026-07-06 yet share evidence-atom tags: factor,unknown","exact (ticker, date) join; evidence atoms are a coarse 12-tag keyword vocabulary, not NLU."
OPPOSITE_DIRECTION_ATOM_OVERLAP,evidence,medium,exact,exact,exact,schema,"(ticker=AAPL, date=2026-07-06) exact",AAPL,2026-07-06,observation_batch_day1__2026-07-06,"qlib,rdagent","q1.action,q3.direction",evidence_atoms,qlib and rdagent disagree on direction for AAPL/2026-07-06 yet share evidence-atom tags: factor,"exact (ticker, date) join; evidence atoms are a coarse 12-tag keyword vocabulary, not NLU."
OPPOSITE_DIRECTION_ATOM_OVERLAP,evidence,medium,exact,exact,exact,schema,"(ticker=GLD, date=2026-06-08) exact",GLD,2026-06-08,observation_batch_day1_historical_extension__2026-06-08,"deepalpha,qlib","q1.action,q3.direction",evidence_atoms,deepalpha and qlib disagree on direction for GLD/2026-06-08 yet share evidence-atom tags: factor,"exact (ticker, date) join; evidence atoms are a coarse 12-tag keyword vocabulary, not NLU."
OPPOSITE_DIRECTION_ATOM_OVERLAP,evidence,medium,exact,exact,exact,schema,"(ticker=GLD, date=2026-06-08) exact",GLD,2026-06-08,observation_batch_day1_historical_extension__2026-06-08,"deepalpha,qlib","q1.action,q3.direction",evidence_atoms,deepalpha and qlib disagree on direction for GLD/2026-06-08 yet share evidence-atom tags: factor,"exact (ticker, date) join; evidence atoms are a coarse 12-tag keyword vocabulary, not NLU."
OPPOSITE_DIRECTION_ATOM_OVERLAP,evidence,medium,exact,exact,exact,schema,"(ticker=JPM, date=2026-05-27) exact",JPM,2026-05-27,observation_batch_day1_historical_extension__2026-05-27,"deepalpha,qlib","q1.action,q3.direction",evidence_atoms,deepalpha and qlib disagree on direction for JPM/2026-05-27 yet share evidence-atom tags: factor,"exact (ticker, date) join; evidence atoms are a coarse 12-tag keyword vocabulary, not NLU."
OPPOSITE_DIRECTION_ATOM_OVERLAP,evidence,medium,exact,exact,exact,schema,"(ticker=JPM, date=2026-05-27) exact",JPM,2026-05-27,observation_batch_day1_historical_extension__2026-05-27,"deepalpha,qlib","q1.action,q3.direction",evidence_atoms,deepalpha and qlib disagree on direction for JPM/2026-05-27 yet share evidence-atom tags: factor,"exact (ticker, date) join; evidence atoms are a coarse 12-tag keyword vocabulary, not NLU."
OPPOSITE_DIRECTION_ATOM_OVERLAP,evidence,medium,exact,exact,exact,schema,"(ticker=JPM, date=2026-07-06) exact",JPM,2026-07-06,observation_batch_day1__2026-07-06,"rdagent,vibe_trading","q1.action,q3.direction",evidence_atoms,rdagent and vibe_trading disagree on direction for JPM/2026-07-06 yet share evidence-atom tags: momentum,"exact (ticker, date) join; evidence atoms are a coarse 12-tag keyword vocabulary, not NLU."
OPPOSITE_DIRECTION_ATOM_OVERLAP,evidence,medium,exact,exact,exact,schema,"(ticker=NVDA, date=2026-05-21) exact",NVDA,2026-05-21,observation_batch_day1_historical_extension__2026-05-21,"alphagen,deepalpha","q1.action,q3.direction",evidence_atoms,"deepalpha and alphagen disagree on direction for NVDA/2026-05-21 yet share evidence-atom tags: factor,technical","exact (ticker, date) join; evidence atoms are a coarse 12-tag keyword vocabulary, not NLU."
OPPOSITE_DIRECTION_ATOM_OVERLAP,evidence,medium,exact,exact,exact,schema,"(ticker=NVDA, date=2026-05-21) exact",NVDA,2026-05-21,observation_batch_day1_historical_extension__2026-05-21,"alphagen,deepalpha","q1.action,q3.direction",evidence_atoms,"alphagen and deepalpha disagree on direction for NVDA/2026-05-21 yet share evidence-atom tags: factor,technical","exact (ticker, date) join; evidence atoms are a coarse 12-tag keyword vocabulary, not NLU."
OPPOSITE_DIRECTION_ATOM_OVERLAP,evidence,medium,exact,exact,exact,schema,"(ticker=NVDA, date=2026-05-27) exact",NVDA,2026-05-27,observation_batch_day1_historical_extension__2026-05-27,"alphagen,deepalpha","q1.action,q3.direction",evidence_atoms,"deepalpha and alphagen disagree on direction for NVDA/2026-05-27 yet share evidence-atom tags: factor,technical","exact (ticker, date) join; evidence atoms are a coarse 12-tag keyword vocabulary, not NLU."
OPPOSITE_DIRECTION_ATOM_OVERLAP,evidence,medium,exact,exact,exact,schema,"(ticker=NVDA, date=2026-05-27) exact",NVDA,2026-05-27,observation_batch_day1_historical_extension__2026-05-27,"alphagen,deepalpha","q1.action,q3.direction",evidence_atoms,"alphagen and deepalpha disagree on direction for NVDA/2026-05-27 yet share evidence-atom tags: factor,technical","exact (ticker, date) join; evidence atoms are a coarse 12-tag keyword vocabulary, not NLU."
OPPOSITE_DIRECTION_ATOM_OVERLAP,evidence,medium,exact,exact,exact,schema,"(ticker=NVDA, date=2026-06-02) exact",NVDA,2026-06-02,observation_batch_day1_historical_extension__2026-06-02,"alphagen,deepalpha","q1.action,q3.direction",evidence_atoms,"deepalpha and alphagen disagree on direction for NVDA/2026-06-02 yet share evidence-atom tags: factor,technical","exact (ticker, date) join; evidence atoms are a coarse 12-tag keyword vocabulary, not NLU."
OPPOSITE_DIRECTION_ATOM_OVERLAP,evidence,medium,exact,exact,exact,schema,"(ticker=NVDA, date=2026-06-02) exact",NVDA,2026-06-02,observation_batch_day1_historical_extension__2026-06-02,"deepalpha,qlib","q1.action,q3.direction",evidence_atoms,deepalpha and qlib disagree on direction for NVDA/2026-06-02 yet share evidence-atom tags: factor,"exact (ticker, date) join; evidence atoms are a coarse 12-tag keyword vocabulary, not NLU."
OPPOSITE_DIRECTION_ATOM_OVERLAP,evidence,medium,exact,exact,exact,schema,"(ticker=NVDA, date=2026-06-02) exact",NVDA,2026-06-02,observation_batch_day1_historical_extension__2026-06-02,"alphagen,deepalpha","q1.action,q3.direction",evidence_atoms,"alphagen and deepalpha disagree on direction for NVDA/2026-06-02 yet share evidence-atom tags: factor,technical","exact (ticker, date) join; evidence atoms are a coarse 12-tag keyword vocabulary, not NLU."
OPPOSITE_DIRECTION_ATOM_OVERLAP,evidence,medium,exact,exact,exact,schema,"(ticker=NVDA, date=2026-06-02) exact",NVDA,2026-06-02,observation_batch_day1_historical_extension__2026-06-02,"deepalpha,qlib","q1.action,q3.direction",evidence_atoms,deepalpha and qlib disagree on direction for NVDA/2026-06-02 yet share evidence-atom tags: factor,"exact (ticker, date) join; evidence atoms are a coarse 12-tag keyword vocabulary, not NLU."
OPPOSITE_DIRECTION_ATOM_OVERLAP,evidence,medium,exact,exact,exact,schema,"(ticker=NVDA, date=2026-06-08) exact",NVDA,2026-06-08,observation_batch_day1_historical_extension__2026-06-08,"alphagen,deepalpha","q1.action,q3.direction",evidence_atoms,"deepalpha and alphagen disagree on direction for NVDA/2026-06-08 yet share evidence-atom tags: factor,technical","exact (ticker, date) join; evidence atoms are a coarse 12-tag keyword vocabulary, not NLU."
OPPOSITE_DIRECTION_ATOM_OVERLAP,evidence,medium,exact,exact,exact,schema,"(ticker=NVDA, date=2026-06-08) exact",NVDA,2026-06-08,observation_batch_day1_historical_extension__2026-06-08,"alphagen,deepalpha","q1.action,q3.direction",evidence_atoms,"alphagen and deepalpha disagree on direction for NVDA/2026-06-08 yet share evidence-atom tags: factor,technical","exact (ticker, date) join; evidence atoms are a coarse 12-tag keyword vocabulary, not NLU."
OPPOSITE_DIRECTION_ATOM_OVERLAP,evidence,medium,exact,exact,exact,schema,"(ticker=NVDA, date=2026-07-06) exact",NVDA,2026-07-06,observation_batch_day1__2026-07-06,deepalpha,"q1.action,q3.direction",evidence_atoms,"deepalpha and deepalpha disagree on direction for NVDA/2026-07-06 yet share evidence-atom tags: factor,technical","exact (ticker, date) join; evidence atoms are a coarse 12-tag keyword vocabulary, not NLU."
OPPOSITE_DIRECTION_ATOM_OVERLAP,evidence,medium,exact,exact,exact,schema,"(ticker=NVDA, date=2026-07-06) exact",NVDA,2026-07-06,observation_batch_day1__2026-07-06,"deepalpha,finrl_x","q1.action,q3.direction",evidence_atoms,deepalpha and finrl_x disagree on direction for NVDA/2026-07-06 yet share evidence-atom tags: factor,"exact (ticker, date) join; evidence atoms are a coarse 12-tag keyword vocabulary, not NLU."
OPPOSITE_DIRECTION_ATOM_OVERLAP,evidence,medium,exact,exact,exact,schema,"(ticker=NVDA, date=2026-07-06) exact",NVDA,2026-07-06,observation_batch_day1__2026-07-06,"alphagen,deepalpha","q1.action,q3.direction",evidence_atoms,"alphagen and deepalpha disagree on direction for NVDA/2026-07-06 yet share evidence-atom tags: factor,technical","exact (ticker, date) join; evidence atoms are a coarse 12-tag keyword vocabulary, not NLU."
OPPOSITE_DIRECTION_ATOM_OVERLAP,evidence,medium,exact,exact,exact,schema,"(ticker=NVDA, date=2026-07-06) exact",NVDA,2026-07-06,observation_batch_day1__2026-07-06,"alphagen,finrl_x","q1.action,q3.direction",evidence_atoms,alphagen and finrl_x disagree on direction for NVDA/2026-07-06 yet share evidence-atom tags: factor,"exact (ticker, date) join; evidence atoms are a coarse 12-tag keyword vocabulary, not NLU."
OPPOSITE_DIRECTION_ATOM_OVERLAP,evidence,medium,exact,exact,exact,schema,"(ticker=QQQ, date=2026-05-15) exact",QQQ,2026-05-15,observation_batch_day1_historical_extension__2026-05-15,"deepalpha,qlib","q1.action,q3.direction",evidence_atoms,deepalpha and qlib disagree on direction for QQQ/2026-05-15 yet share evidence-atom tags: factor,"exact (ticker, date) join; evidence atoms are a coarse 12-tag keyword vocabulary, not NLU."
OPPOSITE_DIRECTION_ATOM_OVERLAP,evidence,medium,exact,exact,exact,schema,"(ticker=QQQ, date=2026-05-15) exact",QQQ,2026-05-15,observation_batch_day1_historical_extension__2026-05-15,"deepalpha,qlib","q1.action,q3.direction",evidence_atoms,deepalpha and qlib disagree on direction for QQQ/2026-05-15 yet share evidence-atom tags: factor,"exact (ticker, date) join; evidence atoms are a coarse 12-tag keyword vocabulary, not NLU."
OPPOSITE_DIRECTION_ATOM_OVERLAP,evidence,medium,exact,exact,exact,schema,"(ticker=QQQ, date=2026-06-08) exact",QQQ,2026-06-08,observation_batch_day1_historical_extension__2026-06-08,deepalpha,"q1.action,q3.direction",evidence_atoms,"deepalpha and deepalpha disagree on direction for QQQ/2026-06-08 yet share evidence-atom tags: factor,technical","exact (ticker, date) join; evidence atoms are a coarse 12-tag keyword vocabulary, not NLU."
OPPOSITE_DIRECTION_ATOM_OVERLAP,evidence,medium,exact,exact,exact,schema,"(ticker=QQQ, date=2026-07-06) exact",QQQ,2026-07-06,observation_batch_day1__2026-07-06,deepalpha,"q1.action,q3.direction",evidence_atoms,"deepalpha and deepalpha disagree on direction for QQQ/2026-07-06 yet share evidence-atom tags: factor,technical","exact (ticker, date) join; evidence atoms are a coarse 12-tag keyword vocabulary, not NLU."
OPPOSITE_DIRECTION_ATOM_OVERLAP,evidence,medium,exact,exact,exact,schema,"(ticker=QQQ, date=2026-07-06) exact",QQQ,2026-07-06,observation_batch_day1__2026-07-06,"finclaw,tradingagents","q1.action,q3.direction",evidence_atoms,tradingagents and finclaw disagree on direction for QQQ/2026-07-06 yet share evidence-atom tags: unknown,"exact (ticker, date) join; evidence atoms are a coarse 12-tag keyword vocabulary, not NLU."
OPPOSITE_DIRECTION_ATOM_OVERLAP,evidence,medium,exact,exact,exact,schema,"(ticker=QQQ, date=2026-07-06) exact",QQQ,2026-07-06,observation_batch_day1__2026-07-06,"deepalpha,finclaw","q1.action,q3.direction",evidence_atoms,"deepalpha and finclaw disagree on direction for QQQ/2026-07-06 yet share evidence-atom tags: factor,technical","exact (ticker, date) join; evidence atoms are a coarse 12-tag keyword vocabulary, not NLU."
